type	latitude	longitude	altitude (m)	name	desc	kml_folder
T	37.381700785	-80.524674747	1156.6			
T	37.378361607	-80.451021295	833.2			
T	37.385848163	-80.433078848	762.9			
T	37.393340698	-80.415112497	706.5			
T	37.404833610	-80.395751988	606.3			
T	37.490145854	-80.328925235	935.4			
T	37.518894065	-80.318824344	954.8			
T	37.677578145	-80.316034215	867.3			
T	37.704159507	-80.327003032	744.0			
T	37.729710455	-80.345287725	845.4			
T	37.755579920	-80.363827260	682.4			
T	37.777009994	-80.383848163	555.1			
T	37.797189152	-80.411242432	634.8			
T	37.837431295	-80.580140000	572.3			
T	37.831576170	-80.609265788	544.7			
T	37.822534815	-80.632375492	515.5			
T	37.812765798	-80.659089142	712.5			
T	37.799847336	-80.679722693	653.5			
T	37.677788320	-80.777305516	624.0			
T	37.660080147	-80.781956377	730.8			
T	37.639505911	-80.780620295	509.7			
T	37.622714260	-80.781686079	549.4			
T	37.603106218	-80.776839204	528.2			
T	37.484688726	-80.687515342	580.4			
T	37.444379549	-80.571927955	1019.1			
T	37.448299363	-80.551262217	1028.8			
T	37.455680061	-80.532790693	1033.5			
T	37.463064553	-80.514298953	1023.4			
T	37.471192293	-80.492434402	1001.0			
T	37.545361866	-80.414231142	777.4			
T	37.567905873	-80.400538253	854.6			
T	37.665123060	-80.379322455	865.7			
T	37.689445790	-80.381524347	916.7			
T	37.781739886	-80.446459220	669.4			
T	37.813024097	-80.549365451	538.5			
T	37.812543546	-80.573416069	553.1			
T	37.762195613	-80.652433578	531.8			
T	37.673449195	-80.673830040	658.8			
T	37.657261612	-80.671649777	618.6			
T	37.574521992	-80.635269055	763.5			
T	37.514400193	-80.554271720	686.4			
T	37.509947708	-80.535901768	728.9			
T	37.525473853	-80.475674906	717.1			
T	37.533059015	-80.457076043	771.1			
T	37.616377354	-80.378474184	969.8			
T	37.744169111	-80.357389785	576.8			
T	37.767686687	-80.366668006	595.0			
T	37.787463490	-80.373789893	612.4			
T	37.805997877	-80.388205503	589.5			
T	37.850252233	-80.449513932	769.5			
T	37.855258657	-80.468587536	651.8			
T	37.835704767	-80.566889787	592.6			
T	37.823501801	-80.584035388	623.5			
T	37.754589657	-80.647753104	577.4			
T	37.671184378	-80.664393973	729.6			
T	37.613318283	-80.643919510	616.4			
T	37.572085596	-80.586503661	639.3			
T	37.570583643	-80.573793923	565.9			
T	37.588305036	-80.502283946	689.8			
T	37.598958907	-80.489169896	727.1			
T	37.676451222	-80.448880762	594.8			
T	37.768444820	-80.470809843	662.1			
T	37.790775246	-80.552333560	652.8			
T	37.786449535	-80.574010262	530.6			
T	37.779016629	-80.589775152	528.4			
T	37.707374587	-80.650855163	528.7			
T	37.692593779	-80.661748410	513.3			
T	37.674882024	-80.666713001	748.9			
T	37.590513322	-80.677083984	729.3			
T	37.558280743	-80.656501874	603.8			
T	37.554516437	-80.614769101	533.6			
T	37.608762480	-80.522617412	637.6			
T	37.627411105	-80.510306248	658.7			
T	37.646897684	-80.494452316	691.6			
T	37.753927222	-80.458373008	596.3			
T	37.771268846	-80.456432410	676.2			
T	37.826022913	-80.484126039	633.2			
T	37.815456772	-80.558919150	663.0			
T	37.807201686	-80.578337355	564.4			
T	37.734222761	-80.643292971	519.6			
T	37.645533261	-80.668251835	585.3			
T	37.606216464	-80.659287724	543.9			
T	37.590124939	-80.617466076	818.4			
T	37.600339094	-80.544997905	625.1			
T	37.655442722	-80.471964495	659.3			
T	37.673662518	-80.463022366	654.9			
T	37.765053307	-80.444842960	572.3			
T	37.795109910	-80.530671440	778.4			
T	37.791495732	-80.548720827	705.7			
T	37.747725544	-80.639487664	515.0			
T	37.732781566	-80.650474866	504.9			
T	37.717893831	-80.661416014	529.4			
T	37.650126561	-80.707158812	531.5			
T	37.636983805	-80.710772339	672.2			
T	37.581999697	-80.699385193	572.7			
T	37.572445808	-80.645792464	745.4			
T	37.574521992	-80.635269055	763.5			
T	37.619091487	-80.552526582	714.7			
T	37.699871210	-80.498326739	659.2			
T	37.773256681	-80.489655712	615.0			
T	37.832983327	-80.536817343	780.7			
T	37.819361594	-80.626364811	542.1			
T	37.752792173	-80.699374975	817.6			
T	37.675262661	-80.727230095	517.0			
T	37.658317753	-80.728451430	456.4			
T	37.597097448	-80.705124908	609.1			
T	37.574753283	-80.674931499	630.5			
T	37.582813785	-80.593185424	822.5			
T	37.589850481	-80.577876241	766.7			
T	37.655823468	-80.511643123	649.6			
T	37.751376889	-80.492861394	629.4			
T	37.762789980	-80.499569078	652.3			
T	37.779301368	-80.545527144	725.1			
T	37.774984402	-80.567156192	634.1			
T	37.766853838	-80.586494295	636.4			
T	37.642887696	-80.722564956	519.2			
T	37.618910447	-80.739134679	557.1			
T	37.491177986	-80.813736410	546.5			
T	37.471068494	-80.815930077	614.4			
T	37.455207259	-80.816979291	658.6			
T	37.435895973	-80.815551442	609.9			
T	37.360255271	-80.782457139	760.7			
T	37.354171201	-80.774354270	577.4			
T	37.337298873	-80.713371780	558.8			
T	37.340182885	-80.700100730	556.0			
T	37.394969508	-80.613582671	904.8			
T	37.416923920	-80.596887263	737.5			
T	37.438357881	-80.583541466	1038.0			
T	37.539709632	-80.546705049	571.2			
T	37.568161366	-80.544829598	580.0			
T	37.586262888	-80.575655484	727.9			
T	37.579922826	-80.587451292	748.3			
T	37.569329041	-80.600499747	727.6			
T	37.482600090	-80.678344113	698.4			
T	37.457049540	-80.688934721	632.7			
T	37.339845050	-80.718876614	528.3			
T	37.220843487	-80.687050426	713.2			
T	37.201642495	-80.677905033	741.6			
T	37.101034986	-80.591359890	534.2			
T	37.091017201	-80.573678553	552.2			
T	37.072149246	-80.467120033	640.9			
T	37.073066278	-80.446174243	628.9			
T	37.139121591	-80.337222334	660.3			
T	37.159586746	-80.321098632	568.4			
T	37.183903535	-80.303532386	553.3			
T	37.210016380	-80.293953187	548.1			
T	37.239598544	-80.286288738	453.5			
T	37.385407374	-80.309499530	842.8			
T	37.404684286	-80.324538690	752.1			
T	37.454509447	-80.444249704	856.7			
T	37.450956437	-80.461068583	867.6			
T	37.442629194	-80.482576753	1069.8			
T	37.435019161	-80.500696566	991.8			
T	37.337308123	-80.583932443	727.3			
T	37.309793445	-80.592545162	597.5			
T	37.279285898	-80.598958302	664.9			
T	37.127352076	-80.579780639	554.5			
T	37.101945719	-80.570083805	669.7			
T	36.994029902	-80.508365971	651.2			
T	36.977442497	-80.493671206	706.1			
T	36.963633107	-80.480728545	706.6			
T	36.928243841	-80.387043165	770.9			
T	36.981489681	-80.312984750	658.0			
T	37.081395268	-80.273216855	633.9			
T	37.112703335	-80.267475113	510.1			
T	37.268589197	-80.299890106	566.2			
T	37.356669281	-80.396803534	672.6			
T	37.360458512	-80.414019812	787.7			
T	37.326148219	-80.489916609	601.7			
T	37.312337272	-80.503654201	627.6			
T	37.291688099	-80.516812162	796.5			
T	37.179511346	-80.544536456	561.1			
T	37.159122115	-80.542188403	590.7			
T	37.055515814	-80.499303689	588.1			
T	37.037889181	-80.487631364	680.0			
T	36.972605035	-80.405601290	777.5			
T	36.965837117	-80.390559465	741.1			
T	36.973651575	-80.304596814	691.9			
T	36.980255514	-80.287824987	718.0			
T	36.993158659	-80.271431625	787.4			
T	37.006093295	-80.254971328	772.6			
T	37.022668817	-80.237208952	792.1			
T	37.041475511	-80.224098417	767.5			
T	37.144756211	-80.196744335	1045.0			
T	37.163524327	-80.204185905	838.8			
T	37.180890117	-80.211537773	561.3			
T	37.197376345	-80.221764681	451.6			
T	37.211897305	-80.233749199	383.1			
T	37.252431179	-80.322724785	659.0			
T	37.252358959	-80.340987943	491.4			
T	37.252074283	-80.359041029	504.5			
T	37.206326911	-80.444042467	607.7			
T	37.193339304	-80.457928406	647.7			
T	37.173620908	-80.471107341	594.0			
T	37.084412245	-80.489554094	588.4			
T	36.983492889	-80.448083457	742.3			
T	36.969080566	-80.438480646	817.4			
T	36.956188359	-80.422971212	748.5			
T	36.926870848	-80.347962400	727.2			
T	36.926621441	-80.333947663	667.4			
T	36.964924428	-80.254033092	729.4			
T	36.981160156	-80.236252012	724.8			
T	37.003203653	-80.221885818	800.2			
T	37.021769956	-80.208657585	799.6			
T	37.149632740	-80.188923063	1027.5			
T	37.171454329	-80.198098548	805.6			
T	37.196284807	-80.210383749	510.9			
T	37.264711257	-80.297234818	662.8			
T	37.271462567	-80.319814584	518.5			
T	37.232852105	-80.449515739	616.9			
T	37.131739722	-80.524209090	527.8			
T	37.109750150	-80.531583379	629.4			
T	37.016536665	-80.527073440	603.9			
T	36.994981847	-80.519694396	599.0			
T	36.905138100	-80.451769439	820.7			
T	36.878820334	-80.368678702	754.8			
T	36.882542121	-80.350398703	800.1			
T	36.886253145	-80.332113916	764.4			
T	36.893123187	-80.316169894	752.3			
T	36.978622571	-80.217377751	771.2			
T	37.004103671	-80.201587173	804.7			
T	37.152366915	-80.176412925	830.1			
T	37.185039757	-80.184885569	869.5			
T	37.209234277	-80.196306040	521.0			
T	37.287772334	-80.274616059	706.6			
T	37.290679639	-80.294557722	529.8			
T	37.276342315	-80.399820087	681.9			
T	37.249664222	-80.438117702	617.2			
T	37.228485051	-80.454169253	629.1			
T	37.106605890	-80.496851390	652.7			
T	37.011349693	-80.455839965	637.5			
T	36.994679664	-80.441326933	689.2			
T	36.978052175	-80.426821550	766.8			
T	36.921963555	-80.341360902	674.0			
T	36.918948952	-80.325598507	718.1			
T	36.930784118	-80.236420425	777.6			
T	36.940615158	-80.218343543	716.0			
T	36.953942621	-80.198938445	750.1			
T	36.970755714	-80.178103158	755.9			
T	37.082415803	-80.115179250	845.3			
T	37.109260098	-80.113147913	832.6			
T	37.219982186	-80.159404266	523.9			
T	37.236760822	-80.175913902	359.9			
T	37.247104320	-80.192564029	469.0			
T	37.259598725	-80.217878099	645.8			
T	37.254196273	-80.349420435	476.7			
T	37.191383594	-80.416569393	619.2			
T	37.082230443	-80.434160140	622.9			
T	36.992545923	-80.386825551	661.6			
T	36.978733548	-80.374294514	640.0			
T	36.962895688	-80.357060641	668.3			
T	36.952944175	-80.343756018	703.4			
T	36.928621833	-80.262636149	740.5			
T	36.929564416	-80.242560540	767.9			
T	36.981311763	-80.156833554	785.3			
T	37.000791879	-80.140975455	772.4			
T	37.023030791	-80.126443051	815.7			
T	37.044615969	-80.114709654	825.1			
T	37.170653085	-80.105696195	860.8			
T	37.192063522	-80.113982576	590.4			
T	37.286641834	-80.212130309	556.3			
T	37.292679621	-80.233727871	431.3			
T	37.266128036	-80.345894541	602.2			
T	37.181842565	-80.396131846	589.2			
T	37.160809131	-80.397459205	593.1			
T	37.059355948	-80.379944691	679.1			
T	36.996607976	-80.332957001	744.3			
T	36.986518842	-80.319626426	747.6			
T	36.981211284	-80.267552086	756.8			
T	36.984344763	-80.252102113	750.4			
T	36.990912276	-80.235264869	726.2			
T	37.055303360	-80.169209080	809.6			
T	37.077331094	-80.157740546	790.3			
T	37.098361156	-80.152594259	786.7			
T	37.196437198	-80.162968975	873.5			
T	37.214364104	-80.170553575	496.1			
T	37.259424319	-80.258046613	394.5			
T	37.255886074	-80.274027051	432.2			
T	37.183722939	-80.353871852	467.2			
T	37.164424730	-80.363622368	529.0			
T	37.050498971	-80.374279301	722.2			
T	36.956106696	-80.328366768	722.6			
T	36.938451181	-80.306809632	722.1			
T	36.934500863	-80.249058351	753.4			
T	36.940352004	-80.235428039	778.9			
T	37.007153134	-80.154914452	733.8			
T	37.130473738	-80.107797795	838.5			
T	37.149657647	-80.111623442	889.7			
T	37.222044050	-80.146012605	839.6			
T	37.227541920	-80.224874433	418.6			
T	37.184574235	-80.300342347	539.9			
T	37.172058744	-80.310740687	578.4			
T	37.156553359	-80.319249023	534.9			
T	37.141119694	-80.327714604	642.3			
T	37.126421323	-80.332974371	605.0			
T	37.022935581	-80.314306805	740.3			
T	36.976814785	-80.257892378	733.2			
T	36.992739052	-80.194763054	783.8			
T	37.066551928	-80.130545080	804.1			
T	37.145380568	-80.116246220	854.4			
T	37.161510166	-80.118252026	803.6			
T	37.236760822	-80.175913902	359.9			
T	37.220477361	-80.242362355	505.6			
T	37.210411416	-80.258091694	551.4			
T	37.121427072	-80.308523604	654.7			
T	37.103602114	-80.311667879	589.2			
T	37.012759999	-80.300988478	813.5			
T	36.992527861	-80.274526039	777.6			
T	37.019274656	-80.221101711	814.6			
T	37.101728790	-80.168602417	753.1			
T	37.123087695	-80.159773536	795.0			
T	37.224231417	-80.172589175	424.5			
T	37.232942768	-80.181193890	356.0			
T	37.253186948	-80.254412785	456.1			
T	37.216005746	-80.315650058	716.5			
T	37.203397365	-80.326128122	656.0			
T	37.188396382	-80.331455502	491.8			
T	37.108161716	-80.339532119	611.2			
T	37.091990340	-80.336623072	594.3			
T	37.074970530	-80.332571809	747.6			
T	37.020704354	-80.309412622	796.4			
T	37.015616300	-80.302755466	791.8			
T	37.014964221	-80.274352539	813.8			
T	37.020979437	-80.260550180	808.6			
T	37.079333866	-80.215267901	686.0			
T	37.097927292	-80.205215015	682.6			
T	37.207301501	-80.205957606	465.7			
T	37.289113251	-80.268099141	854.0			
T	37.293034441	-80.336381407	582.4			
T	37.287152989	-80.347546359	638.1			
T	37.277430654	-80.360045803	640.8			
T	37.219441353	-80.397444235	676.1			
T	37.205068007	-80.399487098	642.8			
T	37.190762086	-80.401519535	641.1			
T	37.116613035	-80.380599956	674.3			
T	37.101700299	-80.371255503	640.7			
T	37.086575445	-80.361603602	655.3			
T	37.033120292	-80.296011140	765.9			
T	37.032148229	-80.284882433	855.6			
T	37.059779960	-80.214067620	790.0			
T	37.146713788	-80.173316005	804.1			
T	37.242127237	-80.182485456	420.1			
T	37.330507316	-80.255314867	675.8			
T	37.334984585	-80.305908736	620.8			
T	37.331765989	-80.322538268	553.9			
T	37.272031354	-80.386148400	679.4			
T	37.139576515	-80.384172640	683.8			
T	37.117900021	-80.374222656	666.6			
T	36.984972462	-80.280306555	730.3			
T	36.965862774	-80.265010732	716.8			
T	36.918567897	-80.164490305	438.6			
T	36.919561491	-80.148459999	506.9			
T	36.967648944	-80.077656469	430.3			
T	36.988026792	-80.068786062	459.5			
T	37.126791359	-80.050161493	597.4			
T	37.220196042	-80.112154878	848.0			
T	37.247104320	-80.192564029	469.0			
T	37.244682925	-80.209606947	400.5			
T	37.172357741	-80.292983944	547.9			
T	37.045286096	-80.299975691	758.5			
T	36.931104974	-80.250399358	758.3			
T	36.909068009	-80.236787202	808.5			
T	36.833738379	-80.181002165	340.9			
T	36.820310594	-80.159370227	430.9			
T	36.818919287	-80.151845699	366.4			
T	36.870002548	-80.108952104	341.6			
T	36.891886398	-80.104998630	411.9			
T	37.058063708	-80.125752210	822.8			
T	37.084579378	-80.137418870	841.2			
T	37.196330049	-80.260661038	542.6			
T	37.193886310	-80.338418396	468.3			
T	37.184390809	-80.350669709	471.5			
T	37.172527500	-80.357808242	565.1			
T	37.079593329	-80.378508598	657.2			
T	37.054052537	-80.372973642	745.1			
T	37.025301841	-80.368892801	735.3			
T	36.998067110	-80.358568593	735.6			
T	36.882263531	-80.309289825	724.8			
T	36.863372966	-80.297327346	817.9			
T	36.789956715	-80.247638242	392.0			
T	36.803887691	-80.209482433	354.2			
T	36.817540729	-80.201215595	405.9			
T	36.944625148	-80.182987439	757.5			
T	36.976388498	-80.181484443	801.6			
T	37.010043794	-80.187774912	756.4			
T	37.161321450	-80.246983579	405.8			
T	37.179709577	-80.257979352	548.1			
T	37.217095223	-80.337466906	572.2			
T	37.211498008	-80.348662983	475.8			
T	37.133549333	-80.380406742	665.8			
T	37.005066867	-80.355987278	668.5			
T	36.981442801	-80.344389507	728.1			
T	36.880753966	-80.287913792	747.0			
T	36.869556110	-80.253621608	957.4			
T	36.877324970	-80.244756164	827.4			
T	36.957055368	-80.214607920	732.3			
T	36.983323599	-80.209848239	801.9			
T	37.169904263	-80.255727371	478.2			
T	37.194342845	-80.270264171	530.1			
T	37.215701576	-80.282868203	405.8			
T	37.281075186	-80.376950195	657.6			
T	37.242723454	-80.437471077	622.5			
T	37.227387857	-80.442481001	632.1			
T	37.116321268	-80.448862750	655.7			
T	37.094132368	-80.441831232	640.5			
T	36.991317571	-80.393106695	637.9			
T	36.974022217	-80.381808175	642.4			
T	36.959720869	-80.372484440	690.7			
T	36.945715591	-80.363505317	768.3			
T	36.920818578	-80.316411458	752.2			
T	36.966801425	-80.276002162	723.9			
T	36.984665275	-80.266203622	759.9			
T	37.160500572	-80.267977753	491.2			
T	37.291158777	-80.327899765	570.9			
T	37.339714244	-80.390289183	731.5			
T	37.326001661	-80.456315069	697.2			
T	37.260069293	-80.492766324	655.6			
T	37.234260375	-80.498685649	616.0			
T	37.060044051	-80.477147561	624.5			
T	37.029422632	-80.464173294	689.3			
T	36.922575170	-80.414704965	817.1			
T	36.879035433	-80.382608396	780.7			
T	36.980225964	-80.319170932	696.5			
T	37.010227473	-80.313433184	794.9			
T	37.043377872	-80.309365706	762.7			
T	37.079253480	-80.310273731	719.8			
T	37.120098568	-80.314831317	646.3			
T	37.160255444	-80.317920867	554.1			
T	37.199640450	-80.327462669	586.2			
T	37.383976738	-80.424460530	915.3			
T	37.384443772	-80.439723575	762.5			
T	37.288224902	-80.481139580	676.2			
T	37.261775159	-80.482563341	669.6			
T	37.230824341	-80.477766909	572.6			
T	37.200588940	-80.473498428	618.4			
T	37.170543237	-80.469130444	610.5			
T	36.978972643	-80.406255882	764.9			
T	36.917551750	-80.362772826	712.8			
T	36.924978143	-80.357149804	736.2			
T	36.935199905	-80.353292826	688.1			
T	36.946087967	-80.346348204	692.1			
T	36.962623328	-80.342938466	650.7			
T	36.986181891	-80.336893310	738.1			
T	37.009319877	-80.333943143	750.3			
T	37.196301798	-80.343510430	639.1			
T	37.376972790	-80.405298619	787.0			
T	37.399915441	-80.419056240	592.7			
T	37.467724265	-80.490286805	1108.1			
T	37.468507465	-80.506141786	978.6			
T	37.415151525	-80.545748784	947.4			
T	37.395819379	-80.548868030	962.0			
T	37.376602685	-80.551966804	1079.2			
T	37.350273047	-80.554233559	932.0			
T	37.197788384	-80.523297847	547.6			
T	37.171796449	-80.513787193	591.2			
T	37.146067280	-80.504394511	596.5			
T	37.127283296	-80.495843495	574.2			
T	37.105546147	-80.485288362	646.0			
T	37.087009349	-80.476830177	667.9			
T	37.021931862	-80.420130516	655.5			
T	37.055794801	-80.381247750	774.5			
T	37.077827577	-80.370200457	772.3			
T	37.102983563	-80.364898354	617.9			
T	37.131475446	-80.357573789	661.1			
T	37.167086555	-80.350850947	543.8			
T	37.401757755	-80.375213798	691.6			
T	37.432929670	-80.386118121	557.4			
T	37.459665920	-80.401896359	909.5			
T	37.479889344	-80.413839629	667.2			
T	37.500261143	-80.425877845	768.4			
T	37.551195710	-80.506936092	636.8			
T	37.509543128	-80.559009054	658.6			
T	37.375455388	-80.577988826	980.5			
T	37.205604754	-80.554231269	554.3			
T	37.175774888	-80.545768355	578.8			
T	37.049626471	-80.495402989	617.2			
T	37.026508788	-80.462256052	779.1			
T	37.034912396	-80.453505353	678.6			
T	37.046264630	-80.446643864	641.0			
T	37.057655327	-80.439756879	626.4			
T	37.235728594	-80.422318015	625.8			
T	37.277272789	-80.429884706	696.6			
T	37.461037557	-80.467148908	770.2			
T	37.486325145	-80.474859793	1021.8			
T	37.510845923	-80.489920062	784.1			
T	37.573758454	-80.536517105	620.4			
T	37.538666974	-80.573457653	630.1			
